adr,is_canceled
108.88700285614405,0
76.18296960794733,0
55.96630148275842,1
15.074387510315425,1
30.276693051422004,1
34.321347799606556,1
116.05042559543644,0
59.50547849155797,1
26.262465132034357,1
28.74143002850492,1
47.46223165796781,1
51.427414211338785,1
43.035343606856394,0
32.092556098577205,0
47.127887630485105,1
43.13706067870906,0
100.78709329428732,1
77.35543595399626,0
50.21723276429932,0
117.51956560119628,0
91.01871721905395,0
142.23364208807445,0
53.44468989602081,0
108.69350105009796,0
53.70245233354437,0
100.32103113845379,1
26.137142138472413,1
95.28631867690271,0
99.61312113964158,1
98.04210873488772,1
52.0,0
40.80641327551864,1
62.20587060220022,0
47.12306491475236,0
112.41762624977899,0
41.22190879942185,0
62.93013629617548,1
59.152435946710405,0
16.69876792543839,0
68.94064614938806,0
57.679679036691844,1
27.564960914541626,0
50.47138566088836,0
40.317164983107816,1
21.238989131737707,1
62.690844422391656,0
28.561258539202434,0
27.532238946970292,0
5.307629524864495,0
40.70291554892885,0
12.148553035058193,0
-49.56154516412978,0
34.25494698354218,0
17.412090315767365,0
-39.87154895258153,0
37.82871122077012,0
80.91328319293606,0
15.422598101682606,1
51.894097618887436,1
39.855843705822565,0
38.906308105610215,1
99.299481254542,1
68.73127786567655,1
57.48095134992893,1
24.67067453345078,1
17.17407394960641,1
44.06770067119009,1
27.75920239929027,1
57.30018581676148,1
38.326414369649505,1
13.041717848519154,1
28.11946775881436,1
45.080159374749506,1
160.08919021318204,0
119.61964412782312,0
28.034075810523184,1
24.50658505064859,1
76.79605754681107,0
39.269294336833,1
45.29270208050799,1
35.1796363354031,1
39.68861177482748,1
20.91268442361068,1
51.791406787506006,1
38.27924998415749,1
67.52246706730845,1
33.18668556311265,0
43.50833896707366,1
71.31384088543338,1
80.14439977774703,0
61.336446663197,0
57.798178152227784,0
61.96653715675186,1
54.86887101035856,1
94.00897250711729,0
83.05126916603047,0
127.92754265387615,0
73.63687310096256,0
120.31741221923805,0
65.82157483515968,0
24.35006416729508,1
57.910934535063866,0
32.892094881875984,1
30.28444462654502,1
26.949496851169805,1
21.866603873367133,1
26.964179107783593,1
30.02468920505246,1
44.92956088845688,1
27.504572996363287,1
42.09131392379146,0
18.692645435820967,1
39.318501804853476,1
42.56957415403062,1
50.809930116060976,1
57.112528891350095,1
51.02248345304136,0
47.594721599720756,1
38.29352381153518,1
116.55171247276616,0
105.63251015818035,0
83.5708890267594,1
92.7066415254613,0
96.30741601567854,0
59.762530107680675,0
89.73887401037727,0
62.329413278900226,0
79.4560964996915,0
86.42281401868219,0
43.6405724130578,1
99.55713139292676,1
53.82516741944932,0
119.17253829688543,1
103.81997909286676,1
80.76877861278778,1
83.40466667358695,0
135.02304657823922,0
138.99604683565266,0
117.13658722642596,0
109.40301469103814,0
129.40212678884728,0
118.55624635146532,0
85.18666593752124,0
95.60432436257612,0
117.949983057907,0
125.42904435174722,0
92.66150889473272,0
86.7348644891513,0
118.02434735937356,0
76.37114490182759,0
40.07294374132656,1
107.01694173702572,0
87.09749916004951,0
100.63866101210444,0
119.19330649984087,0
59.29630765354681,1
59.28758376224893,1
-1.7841050575105146,0
104.53206354462631,0
61.36726120913965,1
75.3654217056973,1
70.97750815317042,1
55.03942733053596,1
98.96355255112331,0
119.86332696682061,1
16.587432274565813,0
69.58225463144315,0
196.53066545752392,0
204.09643136704258,0
125.34013250943649,1
115.37477148081813,0
158.94738776682675,0
146.95957889113734,0
96.08238044855194,0
150.47334673668252,0
100.43769934196965,0
76.9271545536042,0
79.7809178625383,0
94.85404767791286,0
87.53173332215694,0
125.57448363132768,0
67.47929230345903,0
59.355143144929464,0
82.03773018578703,0
101.20075982964592,0
123.80668715283859,0
173.40276733979675,0
53.063321529412924,0
55.75808091586333,0
114.12821055156526,0
65.73172599475599,0
88.38901628077245,0
50.427777232213955,0
64.66644594261167,0
108.34669982939677,0
97.0322605586862,0
103.14446486325312,0
120.41064037807486,1
88.8823485453617,1
78.73194187416999,0
110.70865211295086,1
158.62945498724173,0
107.28388855433225,0
95.20088169470812,1
97.82102409229654,1
107.59446066106585,0
105.874592427009,0
118.35600851999516,0
97.7285716851939,1
103.30337253517756,1
80.60844492919084,1
110.4793192780244,0
104.85657130359544,0
92.64636834614012,1
88.52934247238743,1
117.7568194559977,0
108.2924024908783,1
155.48690007359698,0
69.89800792093955,0
105.38267644219765,0
62.09776501790088,1
58.6699208397834,1
44.47604493036176,1
93.47542603258394,1
81.77809307663091,1
57.18421965161174,1
63.78502709019821,1
66.24294912224508,1
56.836089018129705,1
61.65870516753794,1
105.10346204082528,0
91.46066200282043,0
102.48683236791298,1
101.3849607834836,1
96.63591623662614,0
116.61717972110472,1
91.81944982970259,0
91.36460702181313,0
38.762773514513945,1
97.56754625743416,0
145.75824001704706,0
52.4402790059564,0
140.97840602431438,0
114.5266227672686,0
129.53724795817115,0
126.77175999250208,0
84.340196647019,0
66.38672147566972,1
116.85556595275587,0
97.9975538786223,0
128.82365747021367,0
106.92127006443528,1
117.01651569660608,0
121.38302937061691,0
155.25556634229,1
80.6120158593958,1
85.19428272866097,1
82.81501168621429,1
90.7590300071549,0
139.49768455645074,0
-0.5833086842948276,1
165.37517498105743,0
67.82086983699399,1
90.42569720264083,1
83.54050696962382,0
99.3097531277602,0
99.98468357230229,0
102.24702990820946,0
81.46240495830959,0
149.69190364460798,0
86.41554174508957,1
125.55091606029616,0
59.320033301900146,0
96.3807882749358,1
81.88225142233085,1
89.32711563540832,1
115.4900173124061,0
78.62950736600484,0
83.65701399454309,0
193.24679696460987,0
102.73308238399152,1
151.27752931196653,0
180.15094681399785,0
135.0135625164375,0
24.035658487704488,1
83.00124964149231,0
84.75343550440985,1
97.33449753587105,1
120.34751682217808,0
127.4499919457502,0
99.25295100797793,0
134.59069468840985,0
84.90333444068608,0
104.64818884978773,0
126.32946438433126,0
142.92854031535708,0
133.181544168572,0
147.95079707893203,0
115.60461631242387,1
131.10713322406215,0
140.19089921557392,1
124.30917313032906,0
85.65106927393954,1
129.36353559304516,0
99.59564341353995,0
101.39276382824195,0
108.07735948266456,0
117.86461340398156,0
205.748483628834,0
88.51571310325168,0
53.475079916475856,0
72.82530194999237,1
150.64667214150006,0
76.88656519091478,1
53.51756954458465,1
81.54705547629479,1
83.21629018671358,1
87.12844607170742,1
92.23863290050824,1
65.62287902282628,1
195.76677198844123,0
97.46995811411078,1
109.75633011646423,0
135.49773512625802,0
83.48533204103241,0
101.5774950645215,0
64.34099748133846,1
77.93210735548449,0
59.22255499140861,1
74.6740578167213,1
67.71490508749673,1
128.99727054680173,0
98.48794476718271,0
97.34004959508404,1
94.33831737555626,0
104.68995956953792,0
81.54660314747805,0
70.1266722094004,1
71.90866154008434,1
159.04627260748302,0
54.057356990215816,1
63.32329149292313,1
94.04689809155249,1
73.74048015095569,1
107.28735573648208,0
168.63674050475862,0
76.91638924597419,1
116.35380952452702,0
94.56161236609785,0
128.90551050018576,0
139.37039356453008,0
158.38959776809074,1
42.02656151331275,1
110.9383270598635,0
120.23736202894777,0
77.31939665401214,0
77.02756406166101,0
70.20209932817681,0
125.71621732177941,0
230.2455620956517,0
89.92517958383198,0
87.2782804351054,1
92.04805043447635,0
61.96947902287096,0
90.33548653568373,0
168.57383110520402,0
41.381289655871505,0
147.91373190962358,0
80.17843376681073,0
123.5900652836518,0
31.26435073879799,1
57.31917406647453,1
94.94584582827395,0
157.19646001567028,0
130.99039487632396,0
66.35205843392691,0
139.91776619672078,0
112.53587263906851,1
81.74244876759745,1
133.6334849857084,0
103.3828351193614,0
89.17668410092436,1
86.62224389143293,0
113.11988423044548,1
115.22081523575694,0
73.96804416701438,1
84.55810027662359,1
78.11566764099881,1
165.95547038758187,0
110.55873419854191,0
97.76821331261336,0
178.3067510385141,0
158.4691545815206,0
92.43674706622367,1
104.32845242557116,0
90.27207813620096,0
151.44164406303213,0
78.318937674096,0
129.0509125098632,0
74.52081795032814,0
97.6750802685051,0
122.5047984800868,1
67.88768875409671,0
6.580440390129946,1
105.40099200658688,0
49.12508202510851,1
55.161297859492684,1
48.14910298574088,1
77.86908403391095,1
79.17209072911626,1
68.63363902382977,1
61.25992797878872,1
67.8242500048327,1
37.75593676048623,1
57.44433407488866,1
71.1685097366699,1
48.844133203217176,1
29.269379076349892,1
32.66267108164928,1
40.73113116900689,1
57.795262782953536,1
61.498434285636776,1
22.79873018011765,1
57.23955662616781,1
66.9025118317014,1
64.199745310894,0
82.7674369903368,1
64.60356829659247,1
92.00322074326095,1
72.1604712030057,1
84.7986926179923,1
90.73718737777229,1
70.00773712110598,1
91.47473014439299,1
109.76829079818572,1
92.94277632839152,1
101.18081407977816,1
103.71762160195156,1
67.21464462313604,0
96.21037471261259,0
108.00081836429173,0
82.8872142184153,0
100.34625774747222,1
138.36381770318613,0
1.1375545250168022,0
130.6966184599518,0
100.27548741676917,1
127.46860637491731,0
126.96984114779707,0
173.24475967543546,0
20.240359123692123,1
40.70578250007122,1
60.39929822696922,1
74.62929274280846,0
53.4303749274692,1
37.427964310128004,1
77.43379453901369,0
39.776805639645964,1
24.059297355733737,1
128.39842988112645,0
2.5781671961045705,0
62.151426645147744,0
53.50751498603685,0
128.11140883345968,0
170.54155199141252,0
120.1513265524328,0
120.46003716403723,0
124.70101434934168,0
157.11387020336952,0
65.66834147627587,1
60.06158922753568,0
153.6901821379991,0
90.82017432463621,1
94.32928325939687,1
23.77232505770272,1
93.85706201322867,1
123.95725052359946,0
149.69244758646238,0
75.69946125304266,1
83.07306540083286,0
109.61088967477517,0
106.17749048850655,1
98.39088925646773,1
86.58571824422295,0
7.837627750129207,1
74.09651926219337,1
74.93796022475135,1
87.59660674600815,1
10.538127032167546,0
60.62783035725489,1
83.3980332327893,1
65.01266391555075,1
88.35403184208445,0
106.3439623161986,1
84.15499643270431,0
95.55267764296605,0
95.05324679287091,0
87.96868043527724,0
86.54154942303093,0
-16.88286333154911,0
128.52922199502493,0
90.2105583554973,0
83.58150541641929,0
73.5497567294932,0
132.8023349431401,0
81.73583891546535,0
-24.535939275542127,1
96.55581699456916,1
80.64469621289714,0
164.82039773856158,0
93.89522545508352,0
90.78853523172545,0
92.49047003421245,0
88.60674192693097,0
207.1774209333345,0
113.9401293446126,1
83.94999316267842,0
111.49127648272292,1
67.49761012922279,1
503.4046040161461,0
105.20588052189959,1
85.03902808339531,1
88.37211753473842,0
86.8702016495429,1
99.46004482906515,1
82.22102133000325,1
25.389103522465934,1
25.515001561982213,0
44.37631237338632,0
30.2778638194335,0
37.89066129141013,0
30.800709194704748,0
38.301930581431115,0
25.9079811370055,0
25.499521862809967,0
21.857821919860925,0
92.75834727738248,1
-1.9163963373622719,0
65.43540553763465,0
43.33767856537254,1
-10.729443812655534,0
-46.80277810007253,0
29.78902064552137,0
32.90691243071647,0
51.5500205120169,0
41.163273604906244,0
62.16014221653946,0
36.22236357698908,0
21.28022947692878,0
72.67922303785049,1
67.4291825377784,1
44.703766862785415,0
28.707198919342236,0
42.00777234888065,1
29.194900039176318,0
29.69191149058566,1
85.44861703932419,1
53.32155865844018,1
94.68052838698893,1
98.13345221660452,1
94.96505756299558,1
104.15013251782604,1
112.25374684930178,1
122.55169371332369,0
97.2486209187862,1
88.74071275333038,1
213.24080290982488,0
34.69570762785672,1
32.932005028773304,1
96.71168124818787,1
95.11606366847558,1
47.95005955644946,1
5.897972327801924,1
93.87774443082054,1
99.02123447774908,1
165.0640566821888,0
82.17381196450124,0
117.43188748252571,1
130.96044533711142,1
38.81611149597201,1
40.106452287091116,1
27.537024298789675,1
49.06651331488533,1
35.70989869945996,1
16.0,0
56.958668281574134,1
123.29510229254579,0
23.26414363787217,1
44.62516165069653,1
59.26045454738848,1
95.00824839506373,1
42.84028266968139,1
52.12715209021632,1
44.42723608124873,1
38.74258834778356,1
35.545005230747144,1
28.32379203956201,1
46.29836426701061,1
44.927110203657314,1
141.40547550444867,0
65.72578949223983,0
97.78707819226857,1
23.821797204085172,1
128.31560179078278,1
22.977395776707702,1
127.64780995432811,1
145.29176789364692,0
100.15924589433958,0
131.08158916556033,1
176.4365101986715,0
127.49155806225369,1
105.76627493276712,0
52.608950355581655,0
128.11880072068865,0
61.81760035040665,1
31.898231440810104,1
189.7925417749577,0
80.3170145240559,0
117.3284573414414,1
122.08217828924336,0
122.32842927654184,0
39.54519295862286,1
127.25191486576588,0
27.719906605632506,1
3.6516922208960665,1
21.674201520758146,1
120.7573568626037,0
35.72785197669843,1
121.7501967272204,0
94.77818069622043,0
99.84413978115828,0
108.53051027008264,0
110.91922731329511,0
125.0502077220614,0
151.76440502724955,0
153.22704277016553,0
81.06017859575384,0
166.08928878643675,0
21.15939139309921,1
17.023157672411628,1
25.006031855849482,1
24.85590742628752,1
32.10186703166197,1
13.605332600923633,1
18.706162400871726,1
37.138413825244925,1
66.47580554206353,0
69.69258134714619,0
118.01096166701193,0
89.0577395116281,0
148.0984423355904,0
58.8336754691713,1
66.87311678743903,1
143.43850469346972,0
118.31502715315494,1
71.48743178317419,1
31.999909126849733,1
77.29893343700195,1
73.42332141435897,1
74.29751030113022,1
69.7434666083772,1
49.58670485020121,1
58.233352309569796,0
163.71496820432702,1
107.92534326702778,0
122.5,0
28.59747998138012,1
44.692482558400705,1
95.07482398328548,1
111.07778706637316,0
107.86572866646122,0
53.59333945181328,1
62.3645768724603,1
44.43407775361473,1
50.90408122557211,1
100.65034360247455,0
137.89344747754106,0
47.698891606761954,1
106.9270354092537,0
88.77338111544695,0
169.11832976107394,1
111.24265315320852,0
136.55017860197307,0
76.76692915962603,0
102.80060689834623,0
84.78004143401986,0
94.73891788150401,0
103.77400504576117,0
82.34974928807286,0
132.90437403472322,0
84.59940612275481,0
99.52168336269376,0
88.44955991798956,0
80.36907025700037,0
128.41102798785423,0
125.5479812849847,0
162.50169033264694,0
74.78735197162743,0
98.79957286158012,0
108.6525500886868,0
198.60419309825872,0
153.40475362151258,0
194.6480401471481,0
99.37916755259079,0
80.1653916076264,0
69.24115254345449,0
164.06337343820786,0
95.42843051893864,0
174.39154879110177,0
113.89762505500148,0
111.88132028720914,0
133.96493625246148,1
125.7437155631432,0
56.30102483029829,0
144.4874310650775,1
124.74224298325804,0
135.436294113802,0
179.92038352461867,0
106.66793187712956,0
90.89993639568178,0
149.8257672101665,0
181.3508651412884,0
118.79037374065094,0
68.23927767829224,0
80.93028006932407,0
96.96464656091905,0
52.481597364761136,0
67.03706479172115,0
77.013684969736,0
73.91522383378384,0
68.74676436737727,0
82.1106985378688,0
65.21287839581106,0
53.760701189865955,0
43.037671335129005,0
62.37911704268826,0
67.27606541654605,0
67.79886171327489,0
46.22773613506378,0
0.5438743861011721,1
153.35686577420722,0
130.703576690498,0
147.16247803865596,0
110.20420398855407,0
125.150270991491,0
150.23004007097117,0
174.76095204754847,0
107.14529102516865,0
47.337614085914154,1
77.32680466606999,0
75.77030121199249,0
37.876809019973024,0
64.72551028088931,0
98.98104679221352,0
91.300015273466,0
91.56414699588706,0
85.04430350692802,0
104.58185299077545,0
92.27983203014179,0
80.27881717312476,0
72.10948266377571,0
79.34553550770609,0
56.7495322658988,0
74.48278553229534,0
91.85675938536062,0
91.79612488494688,0
101.94241174718466,0
63.0865676071064,0
77.020918081976,0
85.78314347846128,0
90.07987470879681,0
79.43386535619504,0
98.4193912652038,0
102.03547562512829,0
45.32077141932229,0
80.32308823662575,0
37.59187127306358,0
73.44309427915553,0
116.13605244703392,1
42.35211756677286,0
105.013590459925,0
61.804408530553815,1
68.954319195838,1
75.93717887100351,1
64.44674214769456,1
75.18121756825185,1
77.26023074510464,1
96.57589951485113,1
71.01747214225774,1
80.67121144187865,1
72.5224375788152,1
64.85711511131927,1
76.90233238680452,1
82.08237595024278,1
69.00213478931046,1
-1.191340608196249,0
117.97936017275549,0
144.4456056930859,0
88.38580263477812,1
135.85564800747792,0
-0.2417244238910428,1
61.65280995506275,1
51.399587661293175,1
53.6626459667642,1
50.227770637380154,1
57.688546270110464,1
49.12446485699493,1
43.791368829100755,1
39.30729257587737,1
63.18251204594826,1
49.52726078949686,1
43.37199901695377,1
53.31023882984544,1
69.53493823839636,1
66.3535141596665,1
99.12884648155314,1
60.80047497868922,1
71.66112301921966,1
70.305702445816,1
46.84732811874599,1
97.81299729642357,0
51.01693521543722,1
110.72770774725649,0
128.4649377116323,0
141.62126919601891,0
101.9140685520982,1
134.5254796237239,0
120.19755594413368,1
116.33868153204435,1
89.83619142555972,0
87.50725243046172,1
112.65724446244064,0
108.1343868732748,1
43.317964020180455,1
107.50664142230896,1
74.9368375899693,1
110.94576257379444,1
100.71299529892296,1
51.212772383679685,1
81.83908551962881,0
72.16818244092012,1
71.95442097165666,0
113.52011516515155,0
105.0362528373116,1
102.97018005466342,1
48.19302594639728,1
