,predict_adr
462,136.3571941493352
463,113.71080024690907
464,100.10966742999355
465,76.65916498009221
466,78.5612888421456
467,101.79827918801121
468,105.42592375530835
469,93.29933528947353
470,90.64922879672979
471,65.6088575081265
472,90.48314843485535
473,103.2670452615162
474,143.2957294084382
475,126.68740023031225
476,98.17897005960947
477,4.791526640102432
478,107.95194713306105
479,29.006565608229824
480,89.56701052649898
481,109.30389204277704
482,125.58661630384523
483,90.10684196569875
484,101.18064807625922
485,31.49802735837634
486,-2.261276184573078
487,98.29530009480797
488,175.64121020524982
489,114.88594295725775
490,79.92461946802179
491,77.28708640752058
492,79.92461946802179
493,79.92461946802179
494,79.92461946802179
495,94.59317746799617
496,46.128118603350806
497,79.92461946802179
498,79.92461946802179
499,79.92461946802179
500,27.30776138254427
501,79.92461946802179
502,132.39919256792092
503,79.92461946802179
504,79.92461946802179
505,79.92461946802179
506,79.92461946802179
507,79.92461946802179
508,79.92461946802179
509,79.92461946802179
510,79.92461946802179
511,49.48360308512396
512,79.92461946802179
513,79.92461946802179
514,79.92461946802179
515,79.92461946802179
516,129.0569773834414
517,197.8551971729269
518,132.54526328381627
519,41.92951873228301
520,48.48469198757289
521,47.906387790653696
522,67.53271254911179
523,48.99847221257651
524,63.06258208964302
525,128.62017340292348
526,59.804966633927094
527,159.917242823169
528,159.5341327087693
529,48.43679512375567
530,115.8048205621014
531,145.1510705468368
532,97.93622053979394
533,151.2714321225772
534,76.87883457753205
535,67.8889420975828
536,112.38169820786788
537,99.42707672006647
538,154.04879517237518
539,194.05164778121377
540,84.57341038139275
541,79.92461946802179
542,79.92461946802179
543,80.78086050508993
544,117.75157978449873
545,75.3693334328368
546,70.75862684220232
547,26.574119669280506
548,165.05259231598234
549,37.53835653743358
550,68.06111520997896
551,46.57898498995103
552,46.87016032331957
553,122.39605798723909
554,79.92461946802179
555,120.9918265056078
556,32.903896298550826
557,95.02751697050371
558,44.33289609518247
559,60.8173101481166
560,119.76011385215374
561,71.6059066447931
562,21.58628110805353
563,46.87016032331957
564,10.618965275065362
565,46.128118603350806
566,46.128118603350806
567,46.128118603350806
568,122.92905176970783
569,46.128118603350806
570,46.128118603350806
571,21.77090654690258
572,46.128118603350806
573,46.128118603350806
574,46.128118603350806
575,79.92461946802179
576,24.132409518304033
577,57.708080657938844
578,70.75862684220232
579,79.92461946802179
580,79.92461946802179
581,79.92461946802179
582,46.128118603350806
583,79.92461946802179
584,79.92140096760362
585,76.99382685966239
586,76.99382685966239
587,94.44604546787131
588,71.36500605945774
589,40.95293756014858
590,40.95293756014858
591,104.58453244131098
592,40.95293756014858
593,7.515532023994054
594,96.18948379581838
595,40.95293756014858
596,40.95293756014858
597,40.95293756014858
598,40.95293756014858
599,95.58682544763592
600,40.95293756014858
601,40.95293756014858
602,40.95293756014858
603,76.99382685966239
604,39.612602346223895
605,76.99382685966239
606,92.00921230685934
607,113.03015134660951
608,148.11474627662167
609,115.39165182001325
610,71.36500605945774
611,4.06804971363037
612,10.681194214124282
613,71.36500605945774
614,76.99382685966239
615,127.57399170222034
616,76.99382685966239
617,71.36500605945774
618,71.36500605945774
619,76.99382685966239
620,76.45052185872056
621,71.36500605945774
622,71.36500605945774
623,71.36500605945774
624,88.4856514131813
625,76.99382685966239
626,78.74221616952073
627,96.16769583676272
628,40.95293756014858
629,95.14526697700806
630,95.14526697700806
631,95.14526697700806
632,83.47685990431377
633,95.14526697700806
634,140.01672966674548
635,102.39549132663495
636,103.79885992106533
637,4.825031852856577
638,39.71039520619222
639,39.91283267809749
640,123.10335807008862
641,45.79586839925471
642,30.24303176930843
643,16.504341335794994
644,35.1174144606988
645,62.079678233524625
646,66.23748751837009
647,30.24303176930843
648,46.162504320984944
649,73.99586819448773
650,115.7302020977964
651,48.02088837613991
652,78.3753978351362
653,34.820930355223005
654,147.18488833304585
655,40.32878754176146
656,95.14526697700806
657,95.14526697700806
658,40.95293756014858
659,40.95293756014858
660,40.95293756014858
661,40.95293756014858
662,40.95293756014858
663,40.95293756014858
664,40.95293756014858
665,40.95293756014858
666,40.95293756014858
667,40.95293756014858
668,40.95293756014858
669,40.95293756014858
670,40.95293756014858
671,40.95293756014858
672,40.95293756014858
673,95.14526697700806
674,95.14526697700806
675,107.78783720203091
676,140.02199684971774
677,77.62442516391309
678,95.14526697700806
679,83.38239524810149
680,147.18488833304585
681,101.52063516791343
682,95.14526697700806
683,95.14526697700806
684,39.548805536850196
685,136.59955995731568
686,34.89579833331803
687,59.58738483517674
688,15.334132254630992
689,78.02801752050144
690,59.75198239502904
691,59.58738483517674
692,94.78862204403406
693,118.19968105200091
694,91.45163953876796
695,64.45210344922776
696,118.19968105200091
697,59.58738483517674
698,14.375946917820233
699,54.49234036846727
700,59.58738483517674
701,14.375946917820233
702,35.170537951705185
703,90.56263423350475
704,41.606800000967326
705,59.58738483517674
706,59.58738483517674
707,15.615788391009598
708,59.58738483517674
709,59.58738483517674
710,59.58738483517674
711,102.77180313639543
712,33.23923682663704
713,81.88163367673093
714,64.45210344922776
715,21.024235778758044
716,48.20171046243129
717,78.78547042121238
718,32.336020307571744
719,47.179115974240105
720,90.92916617141736
721,21.305891915136645
722,145.80245541727993
723,70.93980030640277
724,15.615788391009598
725,59.58738483517674
726,63.14268488681533
727,44.992430953850906
728,47.754424947349804
729,13.666799721570921
730,83.9313963469914
731,57.07807642241842
732,9.937873742396567
733,15.821763471753073
734,7.344773250796934
735,14.168538148298335
736,9.459837123461218
737,7.344773250796934
738,9.052565989401703
739,9.459837123461218
740,15.821763471753073
741,56.17008791037154
742,13.666799721570921
743,7.344773250796934
744,59.26405243113907
745,16.746984912491786
746,10.111148334547151
747,59.205011581187755
748,15.821763471753073
749,96.28873796164338
750,15.821763471753073
751,13.666799721570921
752,29.03620285237649
753,9.341317418991618
754,32.336020307571744
755,81.35831856761325
756,90.22844718857745
757,11.090868487671479
758,9.459837123461218
759,31.477926888297933
760,34.70591316651058
761,13.666799721570921
762,9.052565989401703
763,55.5648592651528
764,10.1580330912475
765,9.052565989401703
766,13.666799721570921
767,29.03620285237649
768,28.668959206697807
769,7.344773250796934
770,10.1580330912475
771,9.937873742396567
772,13.666799721570921
773,21.63966061840846
774,59.58738483517674
775,59.58738483517674
776,59.58738483517674
777,14.92426704113956
778,93.8133637216541
779,98.93126423600266
780,95.05683692823244
781,238.48325678024278
782,98.93126423600266
783,95.05683692823244
784,29.845051915263028
785,64.81453270106664
786,84.75467044653617
787,135.11579593665147
788,30.822741746527125
789,97.49971045641787
790,94.05447086654675
791,111.73061582916172
792,90.52099508529807
793,-6.348980376832668
794,96.1891063666359
795,107.09961870642515
796,111.5602615369531
797,91.94652688175003
798,128.15632649685205
799,70.33744231525633
800,128.28684251105548
801,118.0186679964441
802,88.95314354498726
803,208.78101988842974
804,82.99835211565689
805,97.66306750149042
806,93.8133637216541
807,95.16186514067483
808,9.459837123461218
809,59.58738483517674
810,83.74815029139012
811,91.90298296887224
812,15.713827459083616
813,34.73118376439882
814,32.336020307571744
815,81.34790635214489
816,95.32412788247852
817,10.577481765202961
818,93.75089823255038
819,59.58738483517674
820,99.95911627171178
821,59.58738483517674
822,10.577481765202961
823,30.308336822328297
824,104.97827482668689
825,100.05533029038432
826,100.05533029038432
827,92.38525036905277
828,54.260028635842126
829,92.38525036905277
830,101.19627686216181
831,31.646775543126708
832,30.838955855194712
833,33.23923682663704
834,102.39549132663495
835,90.77393336738272
836,97.00107841620353
837,97.00107841620353
838,97.00107841620353
839,88.62987958496831
840,97.00107841620353
841,97.00107841620353
842,88.62987958496831
843,88.62987958496831
844,104.78349246536288
845,18.09085703660234
846,97.00107841620353
847,80.36782347409017
848,88.62987958496831
849,92.60747238483991
850,19.44403468032735
851,29.303420774750947
852,89.76363427369377
853,184.14721759610885
854,101.55157049551899
855,15.433655685238561
856,15.433655685238561
857,97.00107841620353
858,84.79736871604251
859,175.256459049594
860,152.2232255387392
861,175.92189017400048
862,93.06467124224402
863,106.62408379080456
864,93.06467124224402
865,88.62987958496831
866,88.62987958496831
867,11.946496676766191
868,35.32493422534535
869,107.88747867319546
870,69.74885961460964
871,68.18091078868589
872,168.79767170743992
873,66.72729495903565
874,89.24240060984593
875,90.1281205998847
876,78.26828495280947
877,95.77685155481616
878,78.33615961034026
879,117.15879244588113
880,111.10571729925691
881,101.82738256524325
882,62.44932018302602
883,103.51671419752628
884,143.877037281143
885,129.17537871268436
886,128.56811661709378
887,101.82738256524325
888,82.35711126768132
889,130.28009863217605
890,67.51631457812752
891,84.24006597338355
892,69.10198007143005
893,68.80469381118803
894,116.02930636230441
895,102.82315475688517
896,78.33615961034026
897,122.32653491531471
898,94.82662354717635
899,79.49358438824407
900,67.56383089383613
901,86.45130066514601
902,106.78205342275726
903,156.13551047102217
904,127.89451749879429
905,94.70552676374646
906,54.39961538960526
907,208.32846392019292
908,49.0274173135584
909,53.5161635529201
910,47.33593459257564
911,66.9157278564672
912,64.83436023155457
913,89.76363427369377
914,48.58239638101829
915,48.58239638101829
916,38.47335393350427
917,110.463371699495
918,45.29945262195396
919,45.29945262195396
920,51.35979469701339
921,53.36291552040496
922,81.82663473511133
923,94.05587635219062
924,78.33615961034026
925,78.33615961034026
926,53.03112917244731
927,52.45479266184406
928,65.36159003564823
929,72.89544010651109
930,94.58397516830593
931,153.69309204134268
932,85.29279058503583
933,122.32653491531471
934,93.31051006971056
935,78.47213393922748
936,95.62149395589978
937,94.58397516830593
938,76.5630569625152
939,219.7130417291082
940,121.6208273905447
941,97.00107841620353
942,153.41942894974864
943,128.28684251105548
944,17.40678862406548
945,88.62987958496831
946,88.62987958496831
947,97.00107841620353
948,68.42179928682866
949,84.95507716242531
950,97.00107841620353
951,17.40678862406548
952,75.93045042951415
953,97.00107841620353
954,97.00107841620353
955,17.40678862406548
956,88.62987958496831
957,17.40678862406548
958,59.560198088921695
959,97.00107841620353
960,17.40678862406548
961,97.00107841620353
962,88.62987958496831
963,97.00107841620353
964,93.06467124224402
965,93.06467124224402
966,118.53742871789433
967,97.00107841620353
968,97.00107841620353
969,96.24242674079409
970,88.62987958496831
971,88.62987958496831
972,93.06467124224402
973,93.06467124224402
974,91.46605650661915
975,86.67868918078639
976,65.82198365864573
977,58.95151695207316
978,104.78349246536288
979,88.62987958496831
980,97.00107841620353
981,97.00107841620353
982,93.06467124224402
983,17.40678862406548
984,127.62018642651017
985,93.06467124224402
986,93.06467124224402
987,93.1202010635882
988,88.62987958496831
989,88.62987958496831
990,88.62987958496831
991,88.62987958496831
992,97.06007027589581
993,108.97771948751159
994,73.4873600982573
995,67.40430716280471
996,67.38825836345492
997,67.38825836345492
998,67.40430716280471
999,83.87507807131352
1000,99.71413816641325
1001,94.27764080116945
1002,85.06634895464914
1003,97.00107841620353
1004,97.00107841620353
1005,16.46756087289681
1006,17.38072532638019
1007,93.06467124224402
1008,93.06467124224402
1009,93.06467124224402
1010,93.06467124224402
1011,91.46605650661915
1012,97.00107841620353
1013,88.62987958496831
1014,34.5408954932423
1015,88.62987958496831
1016,88.62987958496831
1017,88.62987958496831
1018,88.62987958496831
1019,88.62987958496831
1020,88.62987958496831
1021,97.00107841620353
1022,97.00107841620353
1023,97.00107841620353
1024,88.62987958496831
1025,97.00107841620353
1026,142.67734475479622
1027,97.00107841620353
1028,97.00107841620353
1029,88.62987958496831
1030,93.06467124224402
1031,93.06467124224402
1032,93.06467124224402
1033,88.62987958496831
1034,88.62987958496831
1035,88.62987958496831
1036,88.62987958496831
1037,97.00107841620353
1038,97.00107841620353
1039,96.68985819818776
1040,91.46605650661915
1041,97.00107841620353
1042,93.06467124224402
1043,93.06467124224402
1044,100.09658143735591
1045,88.62987958496831
1046,59.20621864394577
1047,93.06467124224402
1048,94.27764080116945
1049,88.62987958496831
1050,88.62987958496831
1051,116.83897902542859
1052,49.35110280920964
1053,118.53742871789433
1054,97.81609850240805
1055,97.00107841620353
1056,88.21308743507547
1057,97.00107841620353
1058,88.21308743507547
1059,88.62987958496831
1060,97.00107841620353
1061,79.99821295807504
1062,81.2063610409432
1063,94.27764080116945
1064,94.27764080116945
1065,161.27209818850505
1066,168.20137091471653
1067,116.2519532696287
1068,114.45323997916272
1069,168.20137091471653
1070,99.99755163220605
1071,116.72483289791022
1072,133.88006317908093
1073,91.6132572043397
1074,91.28226917745751
1075,85.56865072448214
1076,77.66059886383782
1077,146.57150251730556
1078,75.1106025622153
1079,79.0537572617424
1080,95.47126349188719
1081,105.10855402656651
1082,58.08418079152947
1083,75.12229916470599
1084,44.411063251244116
1085,169.52107892634385
1086,74.69298833042356
1087,103.92895612271639
1088,103.83938829238825
1089,110.70559548909365
1090,129.59576475249142
1091,90.32833053136048
1092,75.86334004442953
1093,81.39544507740771
1094,80.02353587029674
1095,107.52408710876975
1096,90.32833053136048
1097,107.20416692631996
1098,97.74471571119965
1099,73.16005548842335
1100,83.89622607407638
1101,111.46663568798104
1102,123.26235396035365
1103,92.52066740754414
1104,117.8650394312533
1105,95.57800761890809
1106,86.74818095207178
1107,174.96979552977749
1108,79.24522400057778
1109,83.89622607407638
1110,84.49863481302782
1111,158.4951580932648
1112,126.53917103243944
1113,87.31096136248573
1114,137.061957203803
1115,99.87356279299688
1116,99.99755163220605
1117,173.5252962062103
1118,122.92226069464577
1119,173.5252962062103
1120,173.5252962062103
1121,80.72044444847063
1122,140.43151695299903
1123,80.10766658663242
1124,109.71448402091873
1125,73.16005548842335
1126,122.78382009026444
1127,72.61974556107425
1128,98.99648877505422
1129,92.20244977325346
1130,94.00465571983985
1131,92.67718537061666
1132,99.60651421953435
1133,143.12812641670732
1134,121.38012860874194
1135,86.95446794760211
1136,126.9052732894639
1137,113.16222681149685
1138,108.62008538236576
1139,138.1472189037115
1140,215.21689882925733
1141,115.50015904325153
1142,82.78279970987151
1143,81.1348805637773
1144,179.6167601695778
1145,80.72044444847063
1146,137.33177534846052
1147,84.21009373731262
1148,107.20416692631996
1149,78.82265841378988
1150,95.47126349188719
1151,41.00569344990138
1152,118.00385523533491
1153,86.03136767761374
1154,82.01624245908248
1155,58.26122760508204
1156,64.89116338943131
1157,58.7780640275771
1158,89.16787132705775
1159,77.36649530508718
1160,88.38281736548173
1161,102.38323750148352
1162,11.79177055310387
1163,56.360874302107106
1164,97.78513661758623
1165,69.70019846860228
1166,82.81102935535661
1167,78.14064225624799
1168,79.4217077597175
1169,170.1646538796848
1170,14.362751613131826
1171,105.07759838496263
1172,118.00385523533491
1173,99.7734222363862
1174,65.87086587535796
1175,142.86546279452978
1176,89.26106092257469
1177,64.1075322027472
1178,90.2856210603243
1179,95.17720884849592
1180,32.45651813543313
1181,111.24312136540057
1182,86.97913159788875
1183,85.41232956798488
1184,77.84336463458081
1185,105.6190930123758
1186,86.97913159788875
1187,86.97913159788875
1188,78.69787171357915
1189,105.95367443543287
1190,205.73618073661476
1191,76.35302515167788
1192,118.00385523533491
1193,25.19882294469808
1194,128.79697385019597
1195,88.329590833457
1196,170.96449876198602
1197,100.66887699194325
1198,126.9528714898316
1199,87.16214013572304
1200,129.9679629098987
1201,112.18927280774143
1202,140.6469819748123
1203,52.074330261785896
1204,112.18927280774143
1205,140.6469819748123
1206,112.18927280774143
1207,93.33914067082883
1208,15.464818489947723
1209,114.5779015289115
1210,6.500781289498723
1211,94.68350182024855
1212,89.75911760579304
1213,87.16214013572304
1214,133.69385092895052
1215,93.10483626950432
1216,87.16214013572304
1217,42.259387456948524
1218,25.19882294469808
1219,138.0611780751047
1220,91.30069056693202
1221,87.16214013572304
1222,91.04228312635806
1223,87.16214013572304
1224,90.16239791538857
1225,123.02019073931652
1226,6.500781289498723
1227,91.30069056693202
1228,87.16214013572304
1229,152.4103244437004
1230,20.59908093521355
1231,98.5520044370408
1232,98.53584190873012
1233,88.55397894403191
1234,90.02904310349757
1235,81.33498958553574
1236,23.872905108187084
1237,83.87460878059329
1238,50.14751362526601
1239,49.92979134584448
1240,13.950217222736017
1241,95.17196944472323
1242,85.8425145757316
1243,90.7732512342032
1244,157.15578914706572
1245,166.07545536593562
1246,83.53722073357918
1247,68.56011285716644
1248,95.17196944472323
1249,96.89770132010246
1250,107.76439442805906
1251,119.14728067948415
1252,91.25624488480234
1253,20.59908093521355
1254,126.9528714898316
1255,129.55313318186828
1256,126.50288046752948
1257,81.35576719500267
1258,80.29142849166507
1259,80.29142849166507
1260,80.29142849166507
1261,138.18261084550284
1262,139.62055614762465
1263,161.1042563373921
1264,111.24780083129659
1265,96.27966739120836
1266,167.00864828102826
1267,96.27966739120836
1268,113.55457428744614
1269,107.29060873733859
1270,8.94034610028812
1271,25.19882294469808
1272,96.56370016892055
1273,94.68350182024855
1274,88.27838201247867
1275,117.90464334396624
1276,87.16214013572304
1277,22.434938205894277
1278,62.997512248437104
1279,3.5428986854721005
1280,80.97713888760133
1281,87.16214013572304
1282,87.16214013572304
1283,66.51408855796527
1284,123.56064362963765
1285,87.61502387025213
1286,58.90208047455943
1287,124.03934005238013
1288,91.94906577182907
1289,123.29657953195496
1290,84.53750105005584
1291,87.16214013572304
1292,92.51166177174422
1293,105.58518846376587
1294,89.345100559928
1295,95.34952126855615
1296,80.15359219453698
1297,5.042568343990111
1298,106.24912969749674
1299,145.3001183155478
1300,91.79517389844725
1301,58.31593993885913
1302,77.53316707430128
1303,121.62718298767636
1304,151.44062972646813
1305,83.20580822126321
1306,185.70337227402658
1307,87.16214013572304
1308,67.32457029445908
1309,76.34502820711172
1310,67.1178569303228
1311,85.07645116855846
1312,85.10667362018117
1313,85.07645116855846
1314,121.62718298767636
1315,91.94906577182907
1316,118.10311317280359
1317,124.326325723921
1318,118.4124125837821
1319,88.26615041863677
1320,25.19882294469808
1321,25.19882294469808
1322,25.19882294469808
1323,16.025483581540474
1324,2.6506706828503868
1325,47.997856459953745
1326,85.83685293233566
1327,47.997856459953745
1328,118.10311317280359
1329,127.08982352047298
1330,15.464818489947723
1331,6.500781289498723
1332,118.10311317280359
1333,89.3456639121128
1334,147.87567932634536
1335,139.30649279886183
1336,137.07476488677972
1337,86.24187459576369
1338,129.0939292204383
1339,86.35671679595899
1340,69.96651071973879
1341,71.54134006503324
1342,112.77842420028546
1343,2.6414031590987044
1344,140.13952494755748
1345,83.42427599427445
1346,106.77080448104755
1347,54.0345968698383
1348,41.545382497547045
1349,70.83105596412912
1350,115.94444016226262
1351,52.074330261785896
1352,155.82188365947206
1353,62.13035025898132
1354,81.18364052672304
1355,1.8191910715532356
1356,110.81450055356086
1357,108.7840777869558
1358,46.20281004576307
1359,34.73996379211079
1360,-10.50714164610793
1361,-10.50714164610793
1362,25.19882294469808
